,task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score
0,classification,juvenile,8,CCP,AUC,19,20,None,0.7915213024632626,0.7282868200311711
0,classification,juvenile,8,HS (CART),AUC,19,20,0.1,0.7853484629570896,0.7266465475474717
0,classification,juvenile,8,HS (CART-CCP),AUC,19,20,0.1,0.7915213024632626,0.7282868200311711
0,classification,juvenile,8,DT,AUC,23,24,None,0.8203606794234768,0.7522021095888811
0,classification,juvenile,8,CCP,AUC,23,24,None,0.8106315560724061,0.7308785673007886
0,classification,juvenile,8,HS (CART),AUC,23,24,10.0,0.8203606794234768,0.7522021095888811
0,classification,juvenile,8,HS (CART-CCP),AUC,23,24,0.1,0.8106315560724061,0.7308785673007886
0,classification,juvenile,8,DT,AUC,27,28,None,0.8159747917914744,0.7259081330663756
0,classification,juvenile,8,CCP,AUC,27,28,None,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,HS (CART),AUC,27,28,10.0,0.8159747917914744,0.7259081330663756
0,classification,juvenile,8,HS (CART-CCP),AUC,27,28,0.1,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,DT,AUC,29,30,None,0.8347253057053249,0.7481831501403863
0,classification,juvenile,8,CCP,AUC,29,30,None,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,HS (CART),AUC,29,30,0.1,0.8347253057053249,0.7481831501403863
0,classification,juvenile,8,HS (CART-CCP),AUC,29,30,0.1,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,DT,AUC,31,32,None,0.8006704373260034,0.7046984175164758
0,classification,juvenile,8,CCP,AUC,31,32,None,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,HS (CART),AUC,31,32,10.0,0.8006704373260034,0.7046984175164758
0,classification,juvenile,8,HS (CART-CCP),AUC,31,32,0.1,0.8347253057053249,0.7541050591607175
0,classification,juvenile,8,DT,AUC,1,2,None,0.6962782697796971,0.6889206047150862
0,classification,juvenile,8,CCP,AUC,1,2,None,0.6962782697796971,0.6889206047150862
0,classification,juvenile,8,HS (CART),AUC,1,2,0.1,0.6962782697796971,0.6889206047150862
0,classification,juvenile,8,HS (CART-CCP),AUC,1,2,0.1,0.6962782697796971,0.6889206047150862
0,classification,juvenile,8,DT,AUC,3,4,None,0.6348627680597233,0.6303256158156254
0,classification,juvenile,8,CCP,AUC,3,4,None,0.6348627680597233,0.6303256158156254
0,classification,juvenile,8,HS (CART),AUC,3,4,0.1,0.6348627680597233,0.6303256158156254
0,classification,juvenile,8,HS (CART-CCP),AUC,3,4,0.1,0.6348627680597233,0.6303256158156254
0,classification,juvenile,8,DT,AUC,7,8,None,0.7038402986167019,0.6863451621618447
0,classification,juvenile,8,CCP,AUC,7,8,None,0.7038402986167019,0.6863451621618447
0,classification,juvenile,8,HS (CART),AUC,7,8,0.1,0.7038402986167019,0.6863451621618447
0,classification,juvenile,8,HS (CART-CCP),AUC,7,8,0.1,0.7038402986167019,0.6863451621618447
0,classification,juvenile,8,DT,AUC,11,12,None,0.761193003000805,0.7418772245128098
0,classification,juvenile,8,CCP,AUC,11,12,None,0.761193003000805,0.7418772245128098
0,classification,juvenile,8,HS (CART),AUC,11,12,50.0,0.7206367562028838,0.6922742596703904
0,classification,juvenile,8,HS (CART-CCP),AUC,11,12,0.1,0.761193003000805,0.7418772245128098
0,classification,juvenile,8,DT,AUC,14,15,None,0.7531669472297445,0.7167218756974544
0,classification,juvenile,8,CCP,AUC,14,15,None,0.7531669472297445,0.7167218756974544
0,classification,juvenile,8,HS (CART),AUC,14,15,25.0,0.7126107004318232,0.6671189108550353
0,classification,juvenile,8,HS (CART-CCP),AUC,14,15,0.1,0.7531669472297445,0.7167218756974544
0,classification,juvenile,8,DT,AUC,19,20,None,0.7374639537436872,0.6319730767875392
0,classification,juvenile,8,CCP,AUC,19,20,None,0.7374639537436872,0.6314973393945801
0,classification,juvenile,8,HS (CART),AUC,19,20,50.0,0.7232686818414698,0.658335388988735
0,classification,juvenile,8,HS (CART-CCP),AUC,19,20,0.1,0.7374639537436872,0.6314973393945801
0,classification,juvenile,8,DT,AUC,23,24,None,0.7638556685940131,0.6509673326990167
0,classification,juvenile,8,CCP,AUC,23,24,None,0.7638556685940131,0.6509673326990167
0,classification,juvenile,8,HS (CART),AUC,23,24,50.0,0.7496603966917954,0.6773296449002126
0,classification,juvenile,8,HS (CART-CCP),AUC,23,24,0.1,0.7638556685940131,0.6509673326990167
0,classification,juvenile,8,DT,AUC,27,28,None,0.7706118714777136,0.6626052789230715
0,classification,juvenile,8,CCP,AUC,27,28,None,0.7706118714777136,0.6630810163160306
0,classification,juvenile,8,HS (CART),AUC,27,28,50.0,0.7650450120764107,0.6749509579354173
0,classification,juvenile,8,HS (CART-CCP),AUC,27,28,0.1,0.7706118714777136,0.6630810163160306
0,classification,juvenile,8,DT,AUC,29,30,None,0.7760521115421211,0.6673509062503672
0,classification,juvenile,8,CCP,AUC,29,30,None,0.7760521115421211,0.6673509062503672
0,classification,juvenile,8,HS (CART),AUC,29,30,50.0,0.7650450120764107,0.6749509579354173
0,classification,juvenile,8,HS (CART-CCP),AUC,29,30,0.1,0.7760521115421211,0.6673509062503672
0,classification,juvenile,8,DT,AUC,31,32,None,0.7907231208372978,0.6799285806580446
0,classification,juvenile,8,CCP,AUC,31,32,None,0.7907231208372978,0.6799285806580446
0,classification,juvenile,8,HS (CART),AUC,31,32,50.0,0.7797160213715875,0.6875286323430948
0,classification,juvenile,8,HS (CART-CCP),AUC,31,32,0.1,0.7907231208372978,0.6799285806580446
0,classification,juvenile,8,DT,AUC,1,2,None,0.6932013467027739,0.695093444221259
0,classification,juvenile,8,CCP,AUC,1,2,None,0.6932013467027739,0.695093444221259
0,classification,juvenile,8,HS (CART),AUC,1,2,0.1,0.6932013467027739,0.695093444221259
0,classification,juvenile,8,HS (CART-CCP),AUC,1,2,0.1,0.6932013467027739,0.695093444221259
0,classification,juvenile,8,DT,AUC,3,4,None,0.7020024884725169,0.5154320987654321
0,classification,juvenile,8,CCP,AUC,3,4,None,0.7020024884725169,0.5154320987654321
0,classification,juvenile,8,HS (CART),AUC,3,4,0.1,0.7020024884725169,0.5154320987654321
0,classification,juvenile,8,HS (CART-CCP),AUC,3,4,0.1,0.7020024884725169,0.5154320987654321
0,classification,juvenile,8,DT,AUC,7,8,None,0.7118817243650736,0.5123456790123457
0,classification,juvenile,8,CCP,AUC,7,8,None,0.7118817243650736,0.5123456790123457
0,classification,juvenile,8,HS (CART),AUC,7,8,0.1,0.7118817243650736,0.5123456790123457
0,classification,juvenile,8,HS (CART-CCP),AUC,7,8,0.1,0.7118817243650736,0.5123456790123457
0,classification,juvenile,8,DT,AUC,11,12,None,0.7328178291736808,0.5154320987654321
0,classification,juvenile,8,CCP,AUC,11,12,None,0.7328178291736808,0.5154320987654321
0,classification,juvenile,8,HS (CART),AUC,11,12,0.1,0.7328178291736808,0.5154320987654321
0,classification,juvenile,8,HS (CART-CCP),AUC,11,12,0.1,0.7328178291736808,0.5154320987654321
0,classification,juvenile,8,DT,AUC,14,15,None,0.696876966991144,0.5154320987654321
0,classification,juvenile,8,CCP,AUC,14,15,None,0.696876966991144,0.5154320987654321
0,classification,juvenile,8,HS (CART),AUC,14,15,1.0,0.7267906023567298,0.5154320987654321
0,classification,juvenile,8,HS (CART-CCP),AUC,14,15,0.1,0.7267906023567298,0.5154320987654321
0,classification,juvenile,8,DT,AUC,19,20,None,0.7343870306667644,0.5216049382716049
0,classification,juvenile,8,CCP,AUC,19,20,None,0.7343870306667644,0.5216049382716049
0,classification,juvenile,8,HS (CART),AUC,19,20,1.0,0.7343870306667644,0.5216049382716049
0,classification,juvenile,8,HS (CART-CCP),AUC,19,20,0.1,0.7343870306667644,0.5216049382716049
0,classification,juvenile,8,DT,AUC,23,24,None,0.7500095147478592,0.5216049382716049
0,classification,juvenile,8,CCP,AUC,23,24,None,0.7500095147478592,0.5216049382716049
0,classification,juvenile,8,HS (CART),AUC,23,24,50.0,0.7386532972260851,0.5185185185185185
0,classification,juvenile,8,HS (CART-CCP),AUC,23,24,0.1,0.7500095147478592,0.5216049382716049
0,classification,juvenile,8,DT,AUC,27,28,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,CCP,AUC,27,28,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,HS (CART),AUC,27,28,0.1,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,HS (CART-CCP),AUC,27,28,0.1,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,DT,AUC,29,30,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,CCP,AUC,29,30,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,HS (CART),AUC,29,30,25.0,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,HS (CART-CCP),AUC,29,30,0.1,0.7583041791700212,0.5185185185185185
0,classification,juvenile,8,DT,AUC,31,32,None,0.7668213423113518,0.5161398315537231
0,classification,juvenile,8,CCP,AUC,31,32,None,0.7668213423113518,0.5161398315537231
0,classification,juvenile,8,HS (CART),AUC,31,32,50.0,0.7728485691283027,0.5161398315537231
0,classification,juvenile,8,HS (CART-CCP),AUC,31,32,0.1,0.7668213423113518,0.5161398315537231
0,classification,juvenile,9,DT,AUC,1,2,None,0.5,0.5
0,classification,juvenile,9,CCP,AUC,1,2,None,0.5,0.5
0,classification,juvenile,9,HS (CART),AUC,1,2,0.1,0.5,0.5
0,classification,juvenile,9,HS (CART-CCP),AUC,1,2,0.1,0.5,0.5
0,classification,juvenile,9,DT,AUC,3,4,None,0.677799508992024,0.5853145995925586
0,classification,juvenile,9,CCP,AUC,3,4,None,0.677799508992024,0.5853145995925586
0,classification,juvenile,9,HS (CART),AUC,3,4,0.1,0.677799508992024,0.5853145995925586
0,classification,juvenile,9,HS (CART-CCP),AUC,3,4,0.1,0.677799508992024,0.5853145995925586
0,classification,juvenile,9,DT,AUC,7,8,None,0.7609992247242485,0.7227268216656062
0,classification,juvenile,9,CCP,AUC,7,8,None,0.7609992247242485,0.7227268216656062
0,classification,juvenile,9,HS (CART),AUC,7,8,0.1,0.7609992247242485,0.7227268216656062
0,classification,juvenile,9,HS (CART-CCP),AUC,7,8,0.1,0.7609992247242485,0.7227268216656062
0,classification,juvenile,9,DT,AUC,11,12,None,0.7411871116279616,0.7237425064064023
0,classification,juvenile,9,CCP,AUC,11,12,None,0.7331171958511001,0.6944306620046348
0,classification,juvenile,9,HS (CART),AUC,11,12,50.0,0.7761934547932011,0.7515629286744147
0,classification,juvenile,9,HS (CART-CCP),AUC,11,12,0.1,0.7331171958511001,0.6944306620046348
0,classification,juvenile,9,DT,AUC,14,15,None,0.7553197425144776,0.717543327126371
0,classification,juvenile,9,CCP,AUC,14,15,None,0.7540144013344141,0.717543327126371
0,classification,juvenile,9,HS (CART),AUC,14,15,50.0,0.7553197425144776,0.717543327126371
0,classification,juvenile,9,HS (CART-CCP),AUC,14,15,0.1,0.7540144013344141,0.717543327126371
0,classification,juvenile,9,DT,AUC,19,20,None,0.7853484629570896,0.7266465475474717
0,classification,juvenile,9,CCP,AUC,19,20,None,0.7853484629570896,0.7266465475474717
0,classification,juvenile,9,HS (CART),AUC,19,20,0.1,0.7853484629570896,0.7266465475474717
0,classification,juvenile,9,HS (CART-CCP),AUC,19,20,0.1,0.7853484629570896,0.7266465475474717
0,classification,juvenile,9,DT,AUC,23,24,None,0.8106315560724061,0.7308785673007886
0,classification,juvenile,9,CCP,AUC,23,24,None,0.8106315560724061,0.7308785673007886
0,classification,juvenile,9,HS (CART),AUC,23,24,25.0,0.8106315560724061,0.7308785673007886
0,classification,juvenile,9,HS (CART-CCP),AUC,23,24,0.1,0.8106315560724061,0.7308785673007886
0,classification,juvenile,9,DT,AUC,27,28,None,0.8347253057053249,0.7481831501403863
0,classification,juvenile,9,CCP,AUC,27,28,None,0.8347253057053249,0.7541050591607175
0,classification,juvenile,9,HS (CART),AUC,27,28,25.0,0.8347253057053249,0.7481831501403863
0,classification,juvenile,9,HS (CART-CCP),AUC,27,28,0.1,0.8347253057053249,0.7541050591607175
0,classification,juvenile,9,DT,AUC,29,30,None,0.8347253057053249,0.7481831501403863
0,classification,juvenile,9,CCP,AUC,29,30,None,0.8001946999330443,0.7046984175164758
0,classification,juvenile,9,HS (CART),AUC,29,30,0.1,0.8347253057053249,0.7481831501403863
0,classification,juvenile,9,HS (CART-CCP),AUC,29,30,0.1,0.8001946999330443,0.7046984175164758
0,classification,juvenile,9,DT,AUC,31,32,None,0.8006704373260034,0.7046984175164758
0,classification,juvenile,9,CCP,AUC,31,32,None,0.8006704373260034,0.710620326536807
0,classification,juvenile,9,HS (CART),AUC,31,32,25.0,0.8006704373260034,0.7046984175164758
0,classification,juvenile,9,HS (CART-CCP),AUC,31,32,0.1,0.8006704373260034,0.710620326536807
0,classification,juvenile,9,DT,AUC,1,2,None,0.6962782697796971,0.6889206047150862
0,classification,juvenile,9,CCP,AUC,1,2,None,0.6962782697796971,0.6889206047150862
0,classification,juvenile,9,HS (CART),AUC,1,2,0.1,0.6962782697796971,0.6889206047150862
0,classification,juvenile,9,HS (CART-CCP),AUC,1,2,0.1,0.6962782697796971,0.6889206047150862
0,classification,juvenile,9,DT,AUC,3,4,None,0.6348627680597233,0.6303256158156254
0,classification,juvenile,9,CCP,AUC,3,4,None,0.6348627680597233,0.6303256158156254
0,classification,juvenile,9,HS (CART),AUC,3,4,0.1,0.6348627680597233,0.6303256158156254
0,classification,juvenile,9,HS (CART-CCP),AUC,3,4,0.1,0.6348627680597233,0.6303256158156254
0,classification,juvenile,9,DT,AUC,7,8,None,0.7038402986167019,0.6863451621618447
0,classification,juvenile,9,CCP,AUC,7,8,None,0.7038402986167019,0.6863451621618447
0,classification,juvenile,9,HS (CART),AUC,7,8,0.1,0.7038402986167019,0.6863451621618447
0,classification,juvenile,9,HS (CART-CCP),AUC,7,8,0.1,0.7038402986167019,0.6863451621618447
0,classification,juvenile,9,DT,AUC,11,12,None,0.761193003000805,0.7418772245128098
0,classification,juvenile,9,CCP,AUC,11,12,None,0.761193003000805,0.7418772245128098
0,classification,juvenile,9,HS (CART),AUC,11,12,10.0,0.7206367562028838,0.6922742596703904
0,classification,juvenile,9,HS (CART-CCP),AUC,11,12,0.1,0.761193003000805,0.7418772245128098
0,classification,juvenile,9,DT,AUC,14,15,None,0.7531669472297445,0.7167218756974544
0,classification,juvenile,9,CCP,AUC,14,15,None,0.7531669472297445,0.7167218756974544
0,classification,juvenile,9,HS (CART),AUC,14,15,0.1,0.7531669472297445,0.7167218756974544
0,classification,juvenile,9,HS (CART-CCP),AUC,14,15,0.1,0.7531669472297445,0.7167218756974544
0,classification,juvenile,9,DT,AUC,19,20,None,0.7374639537436872,0.6314973393945801
0,classification,juvenile,9,CCP,AUC,19,20,None,0.7374639537436872,0.6319730767875392
0,classification,juvenile,9,HS (CART),AUC,19,20,50.0,0.7232686818414698,0.657859651595776
0,classification,juvenile,9,HS (CART-CCP),AUC,19,20,0.1,0.7374639537436872,0.6319730767875392
0,classification,juvenile,9,DT,AUC,23,24,None,0.7638556685940131,0.6509673326990167
0,classification,juvenile,9,CCP,AUC,23,24,None,0.7638556685940131,0.6509673326990167
0,classification,juvenile,9,HS (CART),AUC,23,24,50.0,0.7496603966917954,0.6773296449002126
0,classification,juvenile,9,HS (CART-CCP),AUC,23,24,0.1,0.7638556685940131,0.6509673326990167
0,classification,juvenile,9,DT,AUC,27,28,None,0.7706118714777136,0.6626052789230715
0,classification,juvenile,9,CCP,AUC,27,28,None,0.7706118714777136,0.6630810163160306
0,classification,juvenile,9,HS (CART),AUC,27,28,50.0,0.7650450120764107,0.6749509579354173
0,classification,juvenile,9,HS (CART-CCP),AUC,27,28,0.1,0.7706118714777136,0.6630810163160306
0,classification,juvenile,9,DT,AUC,29,30,None,0.7760521115421211,0.666875168857408
0,classification,juvenile,9,CCP,AUC,29,30,None,0.7760521115421211,0.666875168857408
0,classification,juvenile,9,HS (CART),AUC,29,30,50.0,0.7650450120764107,0.6749509579354173
0,classification,juvenile,9,HS (CART-CCP),AUC,29,30,0.1,0.7760521115421211,0.666875168857408
0,classification,juvenile,9,DT,AUC,31,32,None,0.7907231208372978,0.6799285806580446
0,classification,juvenile,9,CCP,AUC,31,32,None,0.7907231208372978,0.6799285806580446
0,classification,juvenile,9,HS (CART),AUC,31,32,50.0,0.7797160213715875,0.6875286323430948
0,classification,juvenile,9,HS (CART-CCP),AUC,31,32,0.1,0.7907231208372978,0.6799285806580446
0,classification,juvenile,9,DT,AUC,1,2,None,0.6932013467027739,0.695093444221259
0,classification,juvenile,9,CCP,AUC,1,2,None,0.6932013467027739,0.695093444221259
0,classification,juvenile,9,HS (CART),AUC,1,2,0.1,0.6932013467027739,0.695093444221259
0,classification,juvenile,9,HS (CART-CCP),AUC,1,2,0.1,0.6932013467027739,0.695093444221259
0,classification,juvenile,9,DT,AUC,3,4,None,0.7020024884725169,0.5154320987654321
0,classification,juvenile,9,CCP,AUC,3,4,None,0.7020024884725169,0.5154320987654321
0,classification,juvenile,9,HS (CART),AUC,3,4,0.1,0.7020024884725169,0.5154320987654321
0,classification,juvenile,9,HS (CART-CCP),AUC,3,4,0.1,0.7020024884725169,0.5154320987654321
0,classification,juvenile,9,DT,AUC,7,8,None,0.7118817243650736,0.5123456790123457
0,classification,juvenile,9,CCP,AUC,7,8,None,0.7118817243650736,0.5123456790123457
0,classification,juvenile,9,HS (CART),AUC,7,8,0.1,0.7118817243650736,0.5123456790123457
0,classification,juvenile,9,HS (CART-CCP),AUC,7,8,0.1,0.7118817243650736,0.5123456790123457
0,classification,juvenile,9,DT,AUC,11,12,None,0.7328178291736808,0.5154320987654321
0,classification,juvenile,9,CCP,AUC,11,12,None,0.7328178291736808,0.5154320987654321
0,classification,juvenile,9,HS (CART),AUC,11,12,0.1,0.7328178291736808,0.5154320987654321
0,classification,juvenile,9,HS (CART-CCP),AUC,11,12,0.1,0.7328178291736808,0.5154320987654321
0,classification,juvenile,9,DT,AUC,14,15,None,0.696876966991144,0.5154320987654321
0,classification,juvenile,9,CCP,AUC,14,15,None,0.696876966991144,0.5154320987654321
0,classification,juvenile,9,HS (CART),AUC,14,15,0.1,0.7267906023567298,0.5154320987654321
0,classification,juvenile,9,HS (CART-CCP),AUC,14,15,0.1,0.7267906023567298,0.5154320987654321
0,classification,juvenile,9,DT,AUC,19,20,None,0.7343870306667644,0.5216049382716049
0,classification,juvenile,9,CCP,AUC,19,20,None,0.7343870306667644,0.5216049382716049
0,classification,juvenile,9,HS (CART),AUC,19,20,10.0,0.7343870306667644,0.5216049382716049
0,classification,juvenile,9,HS (CART-CCP),AUC,19,20,0.1,0.7343870306667644,0.5216049382716049
0,classification,juvenile,9,DT,AUC,23,24,None,0.7500095147478592,0.5216049382716049
0,classification,juvenile,9,CCP,AUC,23,24,None,0.7500095147478592,0.5216049382716049
0,classification,juvenile,9,HS (CART),AUC,23,24,50.0,0.7386532972260851,0.5185185185185185
0,classification,juvenile,9,HS (CART-CCP),AUC,23,24,0.1,0.7500095147478592,0.5216049382716049
0,classification,juvenile,9,DT,AUC,27,28,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,CCP,AUC,27,28,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,HS (CART),AUC,27,28,50.0,0.7643314059869721,0.5185185185185185
0,classification,juvenile,9,HS (CART-CCP),AUC,27,28,0.1,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,DT,AUC,29,30,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,CCP,AUC,29,30,None,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,HS (CART),AUC,29,30,50.0,0.7643314059869721,0.5185185185185185
0,classification,juvenile,9,HS (CART-CCP),AUC,29,30,0.1,0.7583041791700212,0.5185185185185185
0,classification,juvenile,9,DT,AUC,31,32,None,0.7668213423113518,0.5161398315537231
0,classification,juvenile,9,CCP,AUC,31,32,None,0.7668213423113518,0.5161398315537231
0,classification,juvenile,9,HS (CART),AUC,31,32,25.0,0.7668213423113518,0.5161398315537231
